ActivityID,ActivityName,FacilityActivityDescription,FacilityID
14,HIKING,Hiking,231900
25,WATER SPORTS,Water Skiing,231900
34,SWIMMING SITE,Swimming,231900
9,CAMPING,"Campsites are limited in the lakes basin due to terrain, rock and timber so the majority of visitors camp at the trailhead and day-hike into the lakes.",245197
11,FISHING,"Independence lake is the only alpine lake that is accessable by vehicle in Southern Idaho.  It averages from 10 ft. to 60 ft. in depth and it is stocked with trout yearly. The best fishing is in the lower two lakes.  Visitors will find Montana greyling, California golden trout and cutthroat trout.",245197
14,HIKING,"The Independence Lakes Trail (#?) is 3.1 miles in length.  Only non-motorized travel is authorized.  The first mile is rocky, however the remainder is a reasonble grade with switchbacks to the first of four lakes in the alpine cirque basin. The Ranger Trail (# ?)  measures 11.1 miles.  The portion from the Pot Holes to the Almo Park Road is open to motorized traffic, however it is too narrow for ATVs.  The remaining segment of the trail is closed to motorized vehicles.  The trail from the trailhead to the east is the same as the trail to Indendence Lakes.  As the trail to the lakes divides, the Ranger Trail bears to the south, toward Green Creeks.  From Green Creek, the path is a series of switchbacks to the saddle between Green and Grape Creeks.  There is a miners cabin long the trail at the highest point.  From the old cabin to the south and west, one must be on the lookout for rock cairns marking the trail. ",245197
15,HORSEBACK RIDING,"The Independence Lakes Trail (Trail No ?) is 3.1 miles in length.  Only non-motorized travel is authorized.  The first mile is rocky, however the remainder is a reasonble grade with switchbacks to the first of four lakes in the alpine cirque basin.  (#) horse corrals are located at the trailhead.",245197
18,OFF HIGHWAY VEHICLE,"The Ranger Trail (#?)  measures 11.1 miles.  The portion from the Pot Holes to the Almo Park Road is open to motorized traffic, however it is too narrow for ATVs.  The remaining segment of the trail is closed to motorized vehicles.  The trail from the trailhead to the east is the same as the trail to Indendence Lakes.  As the trail to the lakes divides, the Ranger Trail bears to the south, toward Green Creeks.  From Green Creek, the path is a series of switchbacks to the saddle between Green and Grape Creeks.  There is a miners cabin long the trail at the highest point.  From the old cabin to the south and west, one must be on the lookout for rock cairns marking the trail. ",245197
20,PICNICKING,,245197
9,CAMPING,,243903
20,PICNICKING,,243903
4,AUTO TOURING,Auto Touring,251836
9,CAMPING,Camping,251836
100015,STAR GAZING,Star Gazing,251836
11,FISHING,Fishing,234528
14,HIKING,Hiking,234528
9,CAMPING,,247012
23,RECREATIONAL VEHICLES,,247012
5,BIKING,Mountain Biking,233288
6,BOATING,Boating,233288
9,CAMPING,Camping,233288
11,FISHING,Fishing,233288
14,HIKING,Hiking,233288
16,HUNTING,Hunting,233288
5,BIKING,Biking,232416
6,BOATING,Canoeing,232416
9,CAMPING,Camping,232416
11,FISHING,Fishing,232416
14,HIKING,Hiking,232416
5,BIKING,Biking,234316
9,CAMPING,Camping,234316
14,HIKING,Hiking,234316
16,HUNTING,Hunting,234316
20,PICNICKING,Picnicking,234316
22,WINTER SPORTS,Winter Sports,234316
26,WILDLIFE VIEWING,Wildlife Viewing,234316
104,PHOTOGRAPHY,Photography,234316
100001,SNOWMOBILE,Snowmobile,234316
100015,STAR GAZING,Star Gazing,234316
100020,CROSS COUNTRY SKIING,Cross Country Skiing,234316
100029,SCENIC DRIVE,Scenic Drive,234316
100036,BACKPACKING,Backpacking,234316
100046,SNOWSHOEING,Snowshoeing,234316
100053,SLEDDING,Sledding,234316
100055,SKIING,Skiing,234316
5,BIKING,,257233
9,CAMPING,,257233
14,HIKING,,257233
26,WILDLIFE VIEWING,,257233
104,PHOTOGRAPHY,,257233
9,CAMPING,Camping,234059
10,INTERPRETIVE PROGRAMS,Evening Programs,234059
14,HIKING,Hiking,234059
32,DAY USE AREA,Amphitheater,234059
9,CAMPING,,257099
14,HIKING,,257099
23,RECREATIONAL VEHICLES,,257099
26,WILDLIFE VIEWING,,257099
104,PHOTOGRAPHY,,257099
4,AUTO TOURING,,247168
5,BIKING,,247168
9,CAMPING,,247168
14,HIKING,,247168
15,HORSEBACK RIDING,,247168
20,PICNICKING,,247168
23,RECREATIONAL VEHICLES,,247168
4,AUTO TOURING,,270821
5,BIKING,,270821
6,BOATING,,270821
9,CAMPING,,270821
11,FISHING,,270821
14,HIKING,,270821
15,HORSEBACK RIDING,,270821
16,HUNTING,,270821
18,OFF HIGHWAY VEHICLE,,270821
20,PICNICKING,,270821
23,RECREATIONAL VEHICLES,,270821
24,VISITOR CENTER,,270821
26,WILDLIFE VIEWING,,270821
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,270821
109,HORSE CAMPING,,270821
4,AUTO TOURING,,257150
5,BIKING,,257150
9,CAMPING,,257150
14,HIKING,,257150
15,HORSEBACK RIDING,,257150
16,HUNTING,,257150
26,WILDLIFE VIEWING,,257150
103,ENVIRONMENTAL EDUCATION,,257150
104,PHOTOGRAPHY,,257150
5,BIKING,Biking,232445
9,CAMPING,Camping,232445
10,INTERPRETIVE PROGRAMS,Interpretive Programs,232445
14,HIKING,Hiking,232445
24,VISITOR CENTER,Visitor Center,232445
34,SWIMMING SITE,Swimming Site,232445
104,PHOTOGRAPHY,Photography,232445
100015,STAR GAZING,Star Gazing,232445
100026,EVENING PROGRAMS,Evening Programs,232445
4,AUTO TOURING,,257040
9,CAMPING,,257040
14,HIKING,,257040
15,HORSEBACK RIDING,,257040
104,PHOTOGRAPHY,,257040
4,AUTO TOURING,,257025
9,CAMPING,,257025
14,HIKING,,257025
15,HORSEBACK RIDING,,257025
25,WATER SPORTS,,257025
104,PHOTOGRAPHY,,257025
5,BIKING,Biking,233792
9,CAMPING,Camping,233792
11,FISHING,Fishing,233792
14,HIKING,Hiking,233792
26,WILDLIFE VIEWING,Wildlife Viewing,233792
5,BIKING,,257055
9,CAMPING,,257055
14,HIKING,,257055
26,WILDLIFE VIEWING,,257055
104,PHOTOGRAPHY,,257055
5,BIKING,,245205
6,BOATING,,245205
9,CAMPING,,245205
14,HIKING,"The Indian Fork/Mill Canyon Trail is 6.2 miles long and is used primarily by ATVs, mountain bikes and horsemen.  It ties into the loops of Line Canyon Mud Spring Trail which measures 14.3 miles in length.  Line Canyon/Mud Spring Trail is primarily an ATV trail, however it is also enjoyed by horseback riders and mountain bkers.  Along with the Indian Fork/Mill canyon system of trails, this trail makes a long and enjoyable ride for both ATVs, horseback riders, and hikers.  The Guard station Loop is an ATV trail 11.1 miles in length.  It is also used by mountain bkers and horseback riders.  The Beaverdam/Park Spring Loop Trail is 12.4 mile long.  ATV users, mountain and horseback riders enjoy the high country and timber ladden scenery.  The (name?) snowmobile trail is approximately 60 miles long.  Presently, the trails are not groomed, however they are marked and hazards have been identified.  ",245205
18,OFF HIGHWAY VEHICLE,,245205
20,PICNICKING,,245205
23,RECREATIONAL VEHICLES,,245205
5,BIKING,Biking,234297
9,CAMPING,Camping,234297
11,FISHING,Fishing,234297
14,HIKING,Hiking,234297
26,WILDLIFE VIEWING,Wildlife Viewing,234297
32,DAY USE AREA,Day Use Area,234297
100043,AMPHITHEATER,Amphitheater,234297
4,AUTO TOURING,,257156
5,BIKING,,257156
9,CAMPING,,257156
11,FISHING,,257156
14,HIKING,,257156
15,HORSEBACK RIDING,,257156
16,HUNTING,,257156
22,WINTER SPORTS,,257156
23,RECREATIONAL VEHICLES,,257156
25,WATER SPORTS,,257156
26,WILDLIFE VIEWING,,257156
104,PHOTOGRAPHY,,257156
107,DIVING,,257156
9,CAMPING,,202152
20,PICNICKING,,202152
9,CAMPING,,231769
14,HIKING,,231769
5,BIKING,Biking,234777
9,CAMPING,Camping,234777
10,INTERPRETIVE PROGRAMS,Interpretive Programs,234777
11,FISHING,Fishing,234777
14,HIKING,Hiking,234777
26,WILDLIFE VIEWING,Wildlife Viewing,234777
100026,EVENING PROGRAMS,Evening Programs,234777
9,CAMPING,,257222
14,HIKING,,257222
26,WILDLIFE VIEWING,,257222
104,PHOTOGRAPHY,,257222
5,BIKING,,256948
9,CAMPING,,256948
14,HIKING,,256948
18,OFF HIGHWAY VEHICLE,,256948
25,WATER SPORTS,,256948
4,AUTO TOURING,,256943
9,CAMPING,,256943
14,HIKING,,256943
15,HORSEBACK RIDING,,256943
16,HUNTING,,256943
104,PHOTOGRAPHY,,256943
9,CAMPING,,243879
14,HIKING,,243879
15,HORSEBACK RIDING,,243879
16,HUNTING,,243879
20,PICNICKING,,243879
5,BIKING,Mountain Biking,233846
7,CLIMBING,Rock Climbing,233846
9,CAMPING,Camping,233846
11,FISHING,Fishing,233846
14,HIKING,Hiking,233846
16,HUNTING,Hunting,233846
26,WILDLIFE VIEWING,Wildlife Viewing,233846
5,BIKING,Mountain Biking,233931
6,BOATING,Boating,233931
9,CAMPING,Camping,233931
11,FISHING,Fishing,233931
14,HIKING,Hiking,233931
15,HORSEBACK RIDING,Horseback Riding,233931
16,HUNTING,Hunting,233931
26,WILDLIFE VIEWING,Wildlife Viewing,233931
9,CAMPING,Camping,251835
18,OFF HIGHWAY VEHICLE,Off Highway Vehicle,251835
109,HORSE CAMPING,Horse Camping,251835
100002,MOUNTAIN BIKING,Mountain Biking,251835
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,251835
100015,STAR GAZING,Star Gazing,251835
9,CAMPING,,257254
5,BIKING,,257236
9,CAMPING,,257236
14,HIKING,,257236
26,WILDLIFE VIEWING,,257236
104,PHOTOGRAPHY,,257236
9,CAMPING,,243873
14,HIKING,,243873
15,HORSEBACK RIDING,,243873
20,PICNICKING,,243873
5,BIKING,,239104
6,BOATING,,239104
7,CLIMBING,,239104
9,CAMPING,,239104
14,HIKING,,239104
15,HORSEBACK RIDING,,239104
16,HUNTING,,239104
18,OFF HIGHWAY VEHICLE,,239104
20,PICNICKING,,239104
22,WINTER SPORTS,,239104
26,WILDLIFE VIEWING,,239104
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,239104
106,SWIMMING,,239104
4,AUTO TOURING,,245158
5,BIKING,,245158
9,CAMPING,,245158
11,FISHING,<p>Fishing is permissible on all lakes and streams within the District. Special regulations apply on the South Fork Boise River between Big Smoky Creek and Jumbo Creek; check Idaho Department of Fish & Game regulations when fishing those waters. Bull trout are protected and must be released if caught.</p>,245158
14,HIKING,,245158
15,HORSEBACK RIDING,,245158
18,OFF HIGHWAY VEHICLE,"<p>Approximately 50 miles of snowmobile trail is groomed one to two times each week on the District. Approximately 55 additional miles of trail are groomed through private lands in the area when conditions (adequate snow depth) allow it. A warming hut is available in Basalt Creek on the Wells Summit section of the trail system. Plowed parking is provided at the base of Couch Summit on Nation Forest administered lands 11 miles north of Fairfield, at the Base of Wells Summit on private land 7 miles north of Fairfield, and on the Chimney Creek Road 12 miles west-northwest of Fairfield.</p>",245158
20,PICNICKING,,245158
22,WINTER SPORTS,,245158
106,SWIMMING,,245158
6,BOATING,,256953
9,CAMPING,,256953
14,HIKING,,256953
20,PICNICKING,,256953
25,WATER SPORTS,,256953
4,AUTO TOURING,,245369
5,BIKING,,245369
9,CAMPING,,245369
11,FISHING,,245369
14,HIKING,,245369
15,HORSEBACK RIDING,,245369
16,HUNTING,,245369
18,OFF HIGHWAY VEHICLE,,245369
20,PICNICKING,,245369
23,RECREATIONAL VEHICLES,,245369
24,VISITOR CENTER,,245369
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,245369
109,HORSE CAMPING,,245369
9,CAMPING,,257253
18,OFF HIGHWAY VEHICLE,,257253
9,CAMPING,,245273
4,AUTO TOURING,,256887
5,BIKING,,256887
9,CAMPING,,256887
11,FISHING,,256887
14,HIKING,,256887
15,HORSEBACK RIDING,,256887
16,HUNTING,,256887
22,WINTER SPORTS,,256887
23,RECREATIONAL VEHICLES,,256887
25,WATER SPORTS,,256887
26,WILDLIFE VIEWING,,256887
104,PHOTOGRAPHY,,256887
107,DIVING,,256887
5,BIKING,Mountain Biking,233854
9,CAMPING,Camping,233854
11,FISHING,Fishing,233854
14,HIKING,Hiking,233854
16,HUNTING,Hunting,233854
26,WILDLIFE VIEWING,Wildlife Viewing,233854
32,DAY USE AREA,Amphitheater,233854
34,SWIMMING SITE,Swimming,233854
5,BIKING,Biking,232110
9,CAMPING,Camping,232110
11,FISHING,Fishing,232110
14,HIKING,Hiking,232110
16,HUNTING,Hunting,232110
26,WILDLIFE VIEWING,Wildlife Viewing,232110
5,BIKING,,257054
9,CAMPING,,257054
14,HIKING,,257054
26,WILDLIFE VIEWING,,257054
104,PHOTOGRAPHY,,257054
9,CAMPING,,245209
11,FISHING,Raft River Division has several drainages providing excellent opportunities for fishing in small streams.,245209
14,HIKING,<p>The George Creek Trail (#?) is 8 miles in length. The trail is too narrow to permit ATVs and it is also used to move livestock. There is good fishing in the stream and beaver ponds for Brookies and Cutthroat. (This trail links up with the Bull Flat trail?). The Little Valley Trail (#?) is 8 miles in length. The trailhead can be found at the mouth of George Creek and continues on to the mouths of both Charleston and Johnson Creeks. The trail is popular with hikers and horsemen. Fishing is good in beaver ponds in Little Valley.</p>,245209
18,OFF HIGHWAY VEHICLE,,245209
20,PICNICKING,,245209
5,BIKING,Biking,232039
6,BOATING,Boating,232039
9,CAMPING,Camping,232039
11,FISHING,Fishing,232039
14,HIKING,Hiking,232039
16,HUNTING,Hunting,232039
24,VISITOR CENTER,Visitor Center,232039
26,WILDLIFE VIEWING,Wildlife Viewing,232039
104,PHOTOGRAPHY,Photography,232039
100002,MOUNTAIN BIKING,Mountain Biking,232039
100008,CANOEING,Canoeing,232039
100017,BIRDING,Birding,232039
100029,SCENIC DRIVE,Scenic Drive,232039
100043,AMPHITHEATER,Amphitheater,232039
100063,OFF HIGHWAY VEHICLE TRAILS,Off Highway Vehicle Trails,232039
100080,CAVING,Caving,232039
5,BIKING,,257173
9,CAMPING,,257173
14,HIKING,,257173
15,HORSEBACK RIDING,,257173
23,RECREATIONAL VEHICLES,,257173
26,WILDLIFE VIEWING,,257173
104,PHOTOGRAPHY,,257173
4,AUTO TOURING,,256998
5,BIKING,,256998
9,CAMPING,,256998
9,CAMPING,,243885
10,INTERPRETIVE PROGRAMS,,203845
11,FISHING,,203845
14,HIKING,,203845
20,PICNICKING,,203845
24,VISITOR CENTER,,203845
26,WILDLIFE VIEWING,,203845
27,FISH HATCHERY,,203845
103,ENVIRONMENTAL EDUCATION,,203845
6,BOATING,Marina,233821
9,CAMPING,Camping,233821
11,FISHING,Fishing,233821
34,SWIMMING SITE,Swimming,233821
5,BIKING,Biking,233816
9,CAMPING,Camping,233816
11,FISHING,Fishing,233816
14,HIKING,Hiking,233816
26,WILDLIFE VIEWING,Wildlife Viewing,233816
5,BIKING,Mountain Biking,231921
6,BOATING,Boating,231921
9,CAMPING,Camping,231921
11,FISHING,Fishing,231921
14,HIKING,Hiking,231921
26,WILDLIFE VIEWING,Wildlife Viewing,231921
9,CAMPING,,257117
5,BIKING,Biking,233819
6,BOATING,Canoeing,233819
9,CAMPING,Camping,233819
11,FISHING,Fishing,233819
14,HIKING,Hiking,233819
26,WILDLIFE VIEWING,Wildlife Viewing,233819
9,CAMPING,Camping,233996
11,FISHING,Fishing,233996
14,HIKING,Hiking,233996
25,WATER SPORTS,Water Skiing,233996
34,SWIMMING SITE,Swimming,233996
14,HIKING,,10006177
104,PHOTOGRAPHY,,10006177
5,BIKING,,257232
9,CAMPING,,257232
14,HIKING,,257232
26,WILDLIFE VIEWING,,257232
104,PHOTOGRAPHY,,257232
6,BOATING,Boating,10012141
9,CAMPING,Camping,10012141
14,HIKING,Hiking,10012141
41,INFORMATION SITE,Information Site,10012141
100002,MOUNTAIN BIKING,Mountain Biking,10012141
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,10012141
100004,RANGER STATION,Ranger Station,10012141
100032,RAFTING,Rafting,10012141
100034,WHITEWATER RAFTING,Whitewater Rafting,10012141
100063,OFF HIGHWAY VEHICLE TRAILS,Off Highway Vehicle Trails,10012141
9,CAMPING,,257223
14,HIKING,,257223
26,WILDLIFE VIEWING,,257223
104,PHOTOGRAPHY,,257223
4,AUTO TOURING,,257184
5,BIKING,,257184
9,CAMPING,,257184
14,HIKING,,257184
16,HUNTING,,257184
26,WILDLIFE VIEWING,,257184
103,ENVIRONMENTAL EDUCATION,,257184
104,PHOTOGRAPHY,,257184
5,BIKING,Mountain Biking,232412
7,CLIMBING,Rock Climbing,232412
9,CAMPING,Camping,232412
11,FISHING,Fishing,232412
14,HIKING,Hiking,232412
26,WILDLIFE VIEWING,Wildlife Viewing,232412
9,CAMPING,,247184
23,RECREATIONAL VEHICLES,,247184
9,CAMPING,,257224
14,HIKING,,257224
26,WILDLIFE VIEWING,,257224
104,PHOTOGRAPHY,,257224
5,BIKING,,257021
9,CAMPING,,257021
14,HIKING,,257021
25,WATER SPORTS,,257021
104,PHOTOGRAPHY,,257021
5,BIKING,,236557
6,BOATING,,236557
9,CAMPING,,236557
11,FISHING,,236557
14,HIKING,,236557
15,HORSEBACK RIDING,,236557
18,OFF HIGHWAY VEHICLE,,236557
20,PICNICKING,,236557
22,WINTER SPORTS,,236557
24,VISITOR CENTER,,236557
26,WILDLIFE VIEWING,,236557
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,236557
106,SWIMMING,,236557
9,CAMPING,,10150488
23,RECREATIONAL VEHICLES,,10150488
5,BIKING,Biking,231920
6,BOATING,Boating,231920
9,CAMPING,Camping,231920
11,FISHING,Fishing,231920
14,HIKING,Hiking,231920
26,WILDLIFE VIEWING,Wildlife Viewing,231920
4,AUTO TOURING,,257024
9,CAMPING,,257024
14,HIKING,,257024
15,HORSEBACK RIDING,,257024
104,PHOTOGRAPHY,,257024
5,BIKING,Mountain Biking,233976
6,BOATING,Kayaking,233976
8,HISTORIC & CULTURAL SITE,Historic Sites,233976
9,CAMPING,Camping,233976
11,FISHING,Fishing,233976
14,HIKING,Hiking,233976
15,HORSEBACK RIDING,Horseback Riding,233976
16,HUNTING,Hunting,233976
25,WATER SPORTS,Jet Skiing,233976
26,WILDLIFE VIEWING,Wildlife Viewing,233976
34,SWIMMING SITE,Swimming,233976
9,CAMPING,Camping,251839
14,HIKING,Hiking,251839
104,PHOTOGRAPHY,Photography,251839
100002,MOUNTAIN BIKING,Mountain Biking,251839
100029,SCENIC DRIVE,Scenic Drive,251839
5,BIKING,,257235
9,CAMPING,,257235
14,HIKING,,257235
26,WILDLIFE VIEWING,,257235
104,PHOTOGRAPHY,,257235
8,HISTORIC & CULTURAL SITE,Historic Sites,251709
9,CAMPING,Camping,251709
10,INTERPRETIVE PROGRAMS,Educational Programs,251709
14,HIKING,Hiking,251709
32,DAY USE AREA,Amphitheater,251709
5,BIKING,Mountain Biking,232034
9,CAMPING,Camping,232034
14,HIKING,Hiking,232034
26,WILDLIFE VIEWING,Wildlife Viewing,232034
32,DAY USE AREA,Amphitheater,232034
9,CAMPING,,256996
26,WILDLIFE VIEWING,,256996
104,PHOTOGRAPHY,,256996
5,BIKING,Mountain Biking,234234
9,CAMPING,Camping,234234
11,FISHING,Fishing,234234
14,HIKING,Hiking,234234
26,WILDLIFE VIEWING,Wildlife Viewing,234234
5,BIKING,,257001
9,CAMPING,,257001
14,HIKING,,257001
15,HORSEBACK RIDING,,257001
23,RECREATIONAL VEHICLES,,257001
26,WILDLIFE VIEWING,,257001
104,PHOTOGRAPHY,,257001
5,BIKING,,257002
9,CAMPING,,257002
14,HIKING,,257002
23,RECREATIONAL VEHICLES,,257002
26,WILDLIFE VIEWING,,257002
104,PHOTOGRAPHY,,257002
9,CAMPING,,202159
20,PICNICKING,,202159
5,BIKING,Biking,234257
9,CAMPING,Camping,234257
11,FISHING,Fishing,234257
14,HIKING,Hiking,234257
26,WILDLIFE VIEWING,Wildlife Viewing,234257
32,DAY USE AREA,Day Use Area,234257
100043,AMPHITHEATER,Amphitheater,234257
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,252281
9,CAMPING,Camping,252281
18,OFF HIGHWAY VEHICLE,Off Highway Vehicle,252281
104,PHOTOGRAPHY,Photography,252281
100002,MOUNTAIN BIKING,Mountain Biking,252281
100029,SCENIC DRIVE,Scenic Drive,252281
100041,ROCK CLIMBING,Rock Climbing,252281
5,BIKING,Biking,232405
9,CAMPING,Camping,232405
14,HIKING,Hiking,232405
26,WILDLIFE VIEWING,Wildlife Viewing,232405
4,AUTO TOURING,Auto Touring,232272
5,BIKING,Biking,232272
9,CAMPING,Camping,232272
14,HIKING,Hiking,232272
20,PICNICKING,Picnicking,232272
26,WILDLIFE VIEWING,Wildlife Viewing,232272
41,INFORMATION SITE,Information Site,232272
100015,STAR GAZING,Star Gazing,232272
100029,SCENIC DRIVE,Scenic Drive,232272
5,BIKING,Biking,231899
6,BOATING,Boating,231899
9,CAMPING,Camping,231899
11,FISHING,Fishing,231899
14,HIKING,Hiking,231899
25,WATER SPORTS,Water Skiing,231899
34,SWIMMING SITE,Swimming,231899
9,CAMPING,Camping,234245
11,FISHING,Fishing,234245
14,HIKING,Hiking,234245
15,HORSEBACK RIDING,Horseback Riding,234245
16,HUNTING,Hunting,234245
26,WILDLIFE VIEWING,Wildlife Viewing,234245
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,234245
100029,SCENIC DRIVE,Scenic Drive,234245
4,AUTO TOURING,Auto Touring,232080
5,BIKING,Biking,232080
6,BOATING,Boating,232080
9,CAMPING,Camping,232080
11,FISHING,Fishing,232080
14,HIKING,Hiking,232080
26,WILDLIFE VIEWING,Wildlife Viewing,232080
104,PHOTOGRAPHY,Photography,232080
100002,MOUNTAIN BIKING,Mountain Biking,232080
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,232080
100007,KAYAKING,Kayaking,232080
100008,CANOEING,Canoeing,232080
100015,STAR GAZING,Star Gazing,232080
100029,SCENIC DRIVE,Scenic Drive,232080
