"FacilityName","FacilityPhone","GEOJSON","Reservable","FacilityStreetAddress1","FacilityStreetAddress2","City","AddressStateCode","PostalCode","CampsiteAccessible","CampsiteName","CampsiteReservable","Loop","TypeOfUse"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"024",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"007",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0014",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,True,"032",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"033",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"020",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,True,"039",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0011",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"002",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"006",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0012",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"037",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0010",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"004",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"023",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0045",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0041",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"030",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"003",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"008",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"025",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"016",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"022",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,True,"029",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"019",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"035",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"021",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"036",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"027",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0042",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"018",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,True,"031",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"017",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"001",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"034",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0044",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0040",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"026",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"009",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0013",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0043",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0046",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"038",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,True,"028",True,"PINE","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"0015",False,"MANAGEMENT SITES","Overnight"
"PINEGROVE",NULL,"{'COORDINATES': [-111.4633333, 35.03], 'TYPE': 'Point'}",True,"COCONINO",NULL,NULL,"AZ",NULL,False,"005",False,"MANAGEMENT SITES","Overnight"
"UPPER WOLF CREEK GROUP","1 (877) 444-6777","{'COORDINATES': [-112.4533333, 34.4552778], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","PRESCOTT","AZ","86301",False,"1",True,"UPPE","Overnight"
"KELLNER GROUP CAMPGROUND","928-402-6200","{'COORDINATES': [-110.829, 33.3350556], 'TYPE': 'Point'}",True,"7680 S. Six Shooter Canyon Road",NULL,"Globe","AZ","85501",False,"Kellner Group Campground ",True,"1","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"013",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"028",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"037",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"015",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"033",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"039",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"042",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"003",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"045",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"029",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"014",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"008",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"048",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"030",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"011",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"032",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"034",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"021",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"046",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"007",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"Picnic Area",False,"LOPC","Day"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"024",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"035",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"027",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"051",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"022",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"023",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"036",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"002",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"049",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"026",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"038",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"031",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"GSA",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"020",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"043",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"005",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"004",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"012",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"040",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"001",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"010",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"006",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"047",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"009",False,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"025",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"016",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"044",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"017",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"041",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"050",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"018",True,"LOPA","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"GSB",True,"LOPB","Overnight"
"JACOB LAKE RECREATION AREA","928-643-7770","{'COORDINATES': [-112.2097222, 36.7], 'TYPE': 'Point'}",True,"HC 64, BOX 65",NULL,"FREDONIA","AZ","86022",False,"019",True,"LOPA","Overnight"
"APACHE MAID CABIN","928-282-4119","{'COORDINATES': [-111.5205139, 34.7112917], 'TYPE': 'Point'}",True,"Coconino National Forest, intersection of Forest Road 229 and 620",NULL,"Sedona","AZ","86351",False,"Apache Maid Cabin",True,"APACHE MAID CABIN","Overnight"
"CAVE CREEK GROUP SITE","480-595-3300","{'COORDINATES': [-111.8658111, 33.97525], 'TYPE': 'Point'}",True,"40202 N Cave Creek Rd",NULL,"Scottsdale","AZ","85262",False,"001",True,"CAVE CREEK GROUP SITE","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"XXX",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"0032",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"050",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"001",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"0038",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"026",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"040",True,"MAIN","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"Group Site B",True,"LUNA LAKE","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"008",True,"MAIN","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"0025",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"043",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"031",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"GS3",False,"MANAGEMENT SITES","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"023",True,"MAIN","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"018",True,"MAIN","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"006",True,"MAIN","Overnight"
"LUNA LAKE",NULL,"{'COORDINATES': [-109.0819444, 33.8352778], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"017",True,"MAIN","Overnight"
